REPORT DATE,Regione,Ricoverati con sintomi,Terapia intensiva,Totale attualmente positivi,DECEDUTI,Isolamento domiciliare,CASI TOTALI - A,Totale tamponi effettuati,SCHEMA VERSION
2020-10-06,Calabria,38,1,585,102,546,2109,212328,v1
2020-10-06,Puglia,244,21,2991,603,2726,8423,430702,v1
2020-10-06,Lombardia,320,40,9509,16973,9149,108666,2211227,v1
2020-10-06,Friuli Venezia Giulia,24,5,908,355,879,4962,429243,v1
2020-10-07,Sardegna,128,19,2390,160,2243,4481,204430,v1
2020-10-07,Sicilia,375,30,3549,326,3144,8220,522159,v1
2020-10-07,Liguria,196,24,2032,1614,1812,14322,332815,v1
2020-10-07,Campania,520,52,8343,469,7771,15707,644967,v1
2020-10-07,Molise,4,0,138,25,134,684,46052,v1
2020-10-07,Marche,31,5,1052,992,1016,8284,259255,v1
2020-10-07,Piemonte,297,15,3724,4172,3412,36858,763688,v1
2020-10-07,Veneto,214,16,4754,2200,4524,29418,2006188,v1
2020-10-07,Lazio,808,48,8580,954,7724,18389,960623,v1
2020-10-07,Toscana,123,28,4430,1170,4279,16273,797046,v1
2020-10-07,Puglia,251,23,3133,603,2859,8619,435524,v1
2020-10-07,Emilia-Romagna,223,14,5295,4491,5058,36454,1246110,v1
2020-10-07,Lombardia,339,40,9877,16978,9498,109186,2232796,v1
2020-10-07,Calabria,37,1,591,102,553,2125,214329,v1
2020-10-07,Umbria,44,8,808,86,756,2822,218766,v1
2020-10-07,PA Bolzano,21,1,667,292,645,3734,185938,v1
2020-10-07,Valle d'Aosta,4,1,107,146,102,1366,30395,v1
2020-10-07,Abruzzo,88,6,1098,485,1004,4715,213635,v1
2020-10-07,Friuli Venezia Giulia,26,6,945,355,913,5034,434417,v1
2020-10-07,PA Trento,18,0,649,406,631,6296,241600,v1
2020-10-07,Basilicata,35,0,414,35,379,953,78669,v1
2020-10-08,Toscana,132,27,4749,1170,4590,16612,806096,v1
2020-10-08,Lazio,821,55,8852,960,7976,18748,973956,v1
2020-10-08,Veneto,213,19,5083,2206,4851,29909,2023146,v1
2020-10-08,Emilia-Romagna,232,13,5424,4492,5179,36638,1257805,v1
2020-10-08,Campania,548,55,8950,470,8347,16464,654892,v1
2020-10-08,Sicilia,376,33,3696,329,3287,8479,529533,v1
2020-10-08,Molise,6,0,142,25,136,690,46541,v1
2020-10-08,Liguria,195,28,2155,1614,1932,14474,336672,v1
2020-10-08,Piemonte,311,16,3979,4172,3652,37194,771156,v1
2020-10-08,Lombardia,361,41,10406,16979,10004,109869,2254865,v1
2020-10-08,Friuli Venezia Giulia,23,6,1020,355,991,5144,439370,v1
2020-10-08,Abruzzo,90,7,1152,486,1055,4783,215967,v1
2020-10-08,Marche,34,5,1107,992,1068,8350,261317,v1
2020-10-08,Umbria,50,8,863,87,805,2906,221146,v1
2020-10-08,PA Bolzano,30,1,726,292,695,3803,187835,v1
2020-10-08,Valle d'Aosta,4,1,122,146,117,1384,30644,v1
2020-10-08,Calabria,39,1,603,102,563,2146,216234,v1
2020-10-08,PA Trento,18,0,690,406,672,6355,244108,v1
2020-10-08,Sardegna,129,19,2470,161,2322,4608,206533,v1
2020-10-08,Basilicata,35,0,429,35,394,975,79406,v1
2020-10-08,Puglia,278,23,3334,604,3033,8867,440278,v1
2020-10-09,Campania,576,63,9597,475,8958,17233,664441,v1
2020-10-09,Piemonte,345,22,4310,4172,3943,37595,777967,v1
2020-10-09,Lazio,853,57,9186,966,8276,19135,988395,v1
2020-10-09,Veneto,208,21,5474,2209,5245,30504,2037471,v1
2020-10-09,Emilia-Romagna,226,14,5609,4493,5369,36914,1268552,v1
2020-10-09,Liguria,199,26,2275,1615,2050,14670,340129,v1
2020-10-09,Sicilia,376,35,3901,333,3490,8712,536684,v1
2020-10-09,Molise,8,0,152,25,144,701,47170,v1
2020-10-09,Toscana,140,30,5121,1173,4951,17095,816877,v1
2020-10-09,Basilicata,35,0,448,35,413,997,80332,v1
2020-10-09,Abruzzo,100,7,1249,487,1142,4886,218754,v1
2020-10-09,Lombardia,371,44,11128,16980,10713,110852,2280488,v1
2020-10-09,Calabria,42,1,638,103,595,2188,218391,v1
2020-10-09,Umbria,55,8,1000,87,937,3057,223791,v1
2020-10-09,PA Bolzano,35,2,797,292,760,3888,189365,v1
2020-10-09,Sardegna,133,23,2569,161,2413,4742,209088,v1
2020-10-09,Valle d'Aosta,4,2,139,146,133,1402,30804,v1
2020-10-09,Friuli Venezia Giulia,23,6,1141,355,1112,5290,443677,v1
2020-10-09,PA Trento,20,0,681,406,661,6394,246109,v1
2020-10-09,Marche,37,3,1145,992,1105,8399,263612,v1
2020-10-09,Puglia,300,23,3550,606,3227,9116,444874,v1
2020-10-10,Puglia,300,22,3711,607,3389,9300,450063,v1
2020-10-10,Toscana,160,30,5640,1173,5450,17643,828114,v1
2020-10-10,Molise,7,0,142,26,135,711,47699,v1
2020-10-10,Sicilia,387,35,4143,335,3721,8997,544425,v1
2020-10-10,Piemonte,354,22,4741,4174,4365,38094,786555,v1
2020-10-10,Emilia-Romagna,241,16,5976,4494,5719,37297,1282331,v1
2020-10-10,Veneto,231,20,5832,2216,5581,31065,2052467,v1
2020-10-10,Lazio,884,57,9505,972,8564,19519,1002753,v1
2020-10-10,Campania,635,63,10191,477,9493,17897,673472,v1
2020-10-10,Liguria,222,26,2446,1617,2198,14883,344162,v1
2020-10-10,Basilicata,36,0,475,35,439,1034,81193,v1
2020-10-10,Calabria,41,1,696,103,654,2256,220936,v1
2020-10-10,Umbria,56,8,1110,88,1046,3189,225964,v1
2020-10-10,PA Bolzano,35,2,873,292,836,3980,191245,v1
2020-10-10,Valle d'Aosta,6,3,180,146,171,1446,31033,v1
2020-10-10,Abruzzo,110,7,1341,487,1224,4980,221142,v1
2020-10-10,Friuli Venezia Giulia,23,6,1244,355,1215,5416,447946,v1
2020-10-10,PA Trento,19,0,687,408,668,6444,248440,v1
2020-10-10,Marche,41,3,1203,992,1159,8485,266010,v1
2020-10-10,Sardegna,140,25,2671,161,2506,4866,210707,v1
2020-10-10,Lombardia,408,44,12022,16982,11570,111992,2303398,v1
2020-10-11,Toscana,186,31,6142,1174,5925,18160,839508,v1
2020-10-11,Molise,9,0,165,26,156,739,48171,v1
2020-10-11,Sicilia,388,38,4401,336,3975,9294,548934,v1
2020-10-11,Liguria,238,26,2598,1619,2334,15269,347496,v1
2020-10-11,Campania,664,61,10694,479,9969,18530,682704,v1
2020-10-11,Veneto,238,24,6088,2218,5826,31503,2063607,v1
2020-10-11,Lazio,911,69,9842,976,8862,19890,1015486,v1
2020-10-11,Piemonte,378,24,5056,4177,4654,38503,793035,v1
2020-10-11,Emilia-Romagna,254,23,6349,4495,6072,37681,1290991,v1
2020-10-11,Basilicata,36,0,485,35,449,1047,82150,v1
2020-10-11,Valle d'Aosta,8,3,197,146,186,1464,31273,v1
2020-10-11,Lombardia,433,48,12849,16985,12368,113024,2318988,v1
2020-10-11,Calabria,41,1,730,103,688,2291,222632,v1
2020-10-11,Umbria,58,9,1236,88,1169,3324,228743,v1
2020-10-11,PA Bolzano,35,1,940,293,904,4064,192844,v1
2020-10-11,Marche,44,6,1303,992,1253,8593,268395,v1
2020-10-11,Puglia,301,21,3807,608,3485,9512,453950,v1
2020-10-11,Friuli Venezia Giulia,22,5,1323,356,1296,5513,449640,v1
2020-10-11,PA Trento,19,0,681,408,662,6483,250287,v1
2020-10-11,Sardegna,140,22,2772,165,2610,5009,212459,v1
2020-10-11,Abruzzo,116,8,1417,487,1293,5057,223420,v1
2020-10-12,Campania,685,64,11226,479,10477,19192,690109,v1
2020-10-12,Liguria,261,24,2741,1621,2456,15455,349066,v1
2020-10-12,Toscana,205,40,6504,1180,6259,18626,848466,v1
2020-10-12,Molise,9,0,164,26,155,746,48601,v1
2020-10-12,Sicilia,404,42,4682,339,4236,9592,552826,v1
2020-10-12,Piemonte,457,22,5463,4180,4984,38957,799421,v1
2020-10-12,Emilia-Romagna,284,25,6673,4496,6364,38018,1297651,v1
2020-10-12,Veneto,244,29,6289,2219,6016,31831,2069955,v1
2020-10-12,Lazio,927,78,10122,984,9117,20285,1029316,v1
2020-10-12,Puglia,307,19,3913,614,3587,9669,456383,v1
2020-10-12,Lombardia,463,50,13379,16988,12866,113720,2332922,v1
2020-10-12,Marche,50,5,1329,992,1274,8630,269232,v1
2020-10-12,Basilicata,36,0,495,35,459,1058,82280,v1
2020-10-12,PA Trento,19,0,680,409,661,6485,250412,v1
2020-10-12,Friuli Venezia Giulia,22,5,1372,356,1345,5572,451336,v1
2020-10-12,Abruzzo,137,11,1532,488,1384,5174,225647,v1
2020-10-12,Sardegna,157,23,2859,166,2679,5138,214037,v1
2020-10-12,PA Bolzano,42,2,973,293,929,4109,193891,v1
2020-10-12,Umbria,61,9,1370,90,1300,3472,233252,v1
2020-10-12,Calabria,42,1,773,104,730,2344,223860,v1
2020-10-12,Valle d'Aosta,9,3,225,146,213,1496,31492,v1
2020-10-13,Campania,694,62,11778,485,11022,19827,697829,v1
2020-10-13,Lazio,896,83,10637,989,9658,20864,1044724,v1
2020-10-13,Veneto,272,33,6655,2226,6350,32316,2074007,v1
2020-10-13,Emilia-Romagna,323,31,6876,4498,6522,38356,1310995,v1
2020-10-13,Liguria,272,27,2923,1622,2624,15902,353832,v1
2020-10-13,Puglia,310,23,3998,616,3665,9849,461971,v1
2020-10-13,Piemonte,483,30,5965,4183,5452,39542,808603,v1
2020-10-13,Molise,10,0,210,26,200,795,49398,v1
2020-10-13,Toscana,218,44,6917,1181,6655,19106,856638,v1
2020-10-13,Lombardia,546,62,14256,16994,13648,114800,2350108,v1
2020-10-13,Abruzzo,146,15,1679,488,1518,5320,228524,v1
2020-10-13,Valle d'Aosta,11,3,258,146,244,1529,31763,v1
2020-10-13,PA Trento,20,0,685,411,665,6513,251213,v1
2020-10-13,Sardegna,164,26,2900,168,2710,5295,216503,v1
2020-10-13,Friuli Venezia Giulia,27,10,1404,356,1367,5610,454083,v1
2020-10-13,Marche,60,6,1395,992,1329,8712,270757,v1
2020-10-13,PA Bolzano,54,3,994,293,937,4143,194574,v1
2020-10-13,Umbria,68,11,1491,90,1412,3608,236287,v1
2020-10-13,Calabria,42,1,798,104,755,2388,226243,v1
2020-10-13,Sicilia,426,44,4877,341,4407,9926,561166,v1
2020-10-13,Basilicata,34,0,497,37,463,1066,83481,v1
2020-10-14,Campania,735,61,12443,487,11647,20645,709225,v1
2020-10-14,Lazio,937,85,11063,994,10041,21407,1060208,v1
2020-10-14,Veneto,271,35,7182,2226,6876,32973,2095102,v1
2020-10-14,Molise,9,0,224,26,215,813,50091,v1
2020-10-14,Piemonte,562,33,6387,4187,5792,40041,814570,v1
2020-10-14,Puglia,311,23,4229,618,3895,10164,467815,v1
2020-10-14,Sicilia,447,49,5187,343,4691,10292,568187,v1
2020-10-14,Emilia-Romagna,383,35,7148,4502,6730,38695,1326602,v1
2020-10-14,Basilicata,35,0,504,37,469,1075,84449,v1
2020-10-14,Valle d'Aosta,13,3,295,146,279,1566,32021,v1
2020-10-14,Calabria,44,1,846,104,801,2448,228678,v1
2020-10-14,Umbria,71,12,1623,91,1540,3749,239714,v1
2020-10-14,PA Bolzano,54,3,1118,293,1061,4267,196147,v1
2020-10-14,Abruzzo,154,15,1801,489,1632,5446,231053,v1
2020-10-14,Friuli Venezia Giulia,28,11,1554,356,1515,5792,460113,v1
2020-10-14,PA Trento,20,0,658,413,638,6542,253780,v1
2020-10-14,Marche,64,8,1537,992,1465,8878,273839,v1
2020-10-14,Sardegna,172,26,2926,168,2728,5417,218661,v1
2020-10-14,Liguria,286,29,3075,1623,2760,16264,357813,v1
2020-10-14,Lombardia,645,64,15218,17011,14509,116644,2379156,v1
2020-10-14,Toscana,229,46,7427,1183,7152,19681,867671,v1
2020-10-15,Piemonte,595,40,7308,4190,6673,41074,828712,v1
2020-10-15,Molise,7,0,251,26,244,843,51862,v1
2020-10-15,Lazio,969,90,11605,1001,10546,22001,1076138,v1
2020-10-15,Veneto,279,40,7608,2237,7289,33573,2114126,v1
2020-10-15,Emilia-Romagna,392,49,7521,4503,7080,39148,1339233,v1
2020-10-15,Liguria,316,26,3113,1626,2771,16696,362962,v1
2020-10-15,Puglia,319,26,4409,625,4064,10421,473161,v1
2020-10-15,Toscana,276,46,7906,1185,7584,20262,878817,v1
2020-10-15,Campania,762,66,13244,496,12416,21772,723005,v1
2020-10-15,Sicilia,468,52,5487,350,4967,10691,575631,v1
2020-10-15,Sardegna,180,28,3024,169,2816,5603,221349,v1
2020-10-15,Lombardia,726,72,17050,17037,16252,118711,2411663,v1
2020-10-15,Calabria,51,3,859,104,805,2487,230635,v1
2020-10-15,Umbria,74,12,1817,91,1731,4012,243404,v1
2020-10-15,PA Bolzano,60,3,1193,293,1130,4365,197890,v1
2020-10-15,Marche,61,9,1664,992,1594,9018,276513,v1
2020-10-15,Abruzzo,159,10,1993,491,1824,5648,234275,v1
2020-10-15,Friuli Venezia Giulia,32,11,1647,358,1604,5928,465140,v1
2020-10-15,PA Trento,20,0,668,415,648,6604,255435,v1
2020-10-15,Basilicata,36,0,539,37,503,1112,85435,v1
2020-10-15,Valle d'Aosta,14,3,360,146,343,1633,32441,v1
2020-10-16,Campania,786,67,14354,499,13501,23033,737227,v1
2020-10-16,Veneto,299,40,8138,2244,7799,34277,2121494,v1
2020-10-16,Toscana,308,51,8515,1187,8156,21017,890317,v1
2020-10-16,Sicilia,471,58,5934,360,5405,11269,583340,v1
2020-10-16,Lazio,1004,98,12317,1006,11215,22796,1095576,v1
2020-10-16,Piemonte,658,43,8058,4194,7357,41895,838419,v1
2020-10-16,Puglia,326,26,4673,630,4321,10734,478743,v1
2020-10-16,Molise,8,0,265,26,257,864,52400,v1
2020-10-16,PA Trento,20,0,725,416,705,6715,257811,v1
2020-10-16,Liguria,347,32,3241,1632,2862,17281,367942,v1
2020-10-16,Emilia-Romagna,404,61,8033,4504,7568,39692,1352796,v1
2020-10-16,Sardegna,187,29,3095,171,2879,5736,223799,v1
2020-10-16,Lombardia,834,71,19128,17044,18223,121130,2442250,v1
2020-10-16,Marche,73,10,1754,992,1671,9133,278711,v1
2020-10-16,Basilicata,36,0,583,38,547,1169,86551,v1
2020-10-16,Friuli Venezia Giulia,45,12,1799,359,1742,6093,470467,v1
2020-10-16,Abruzzo,167,11,2150,491,1972,5825,237943,v1
2020-10-16,PA Bolzano,66,6,1303,293,1231,4493,200042,v1
2020-10-16,Calabria,51,4,904,104,849,2589,233393,v1
2020-10-16,Umbria,75,15,1961,91,1871,4210,246365,v1
2020-10-16,Valle d'Aosta,13,4,382,146,365,1660,32618,v1
2020-10-17,Sicilia,479,61,6281,362,5741,11744,589079,v1
2020-10-17,Molise,9,0,330,26,321,929,53352,v1
2020-10-17,Puglia,368,33,4980,632,4579,11084,484125,v1
2020-10-17,Piemonte,701,51,8880,4196,8128,42867,849485,v1
2020-10-17,Emilia-Romagna,427,65,8649,4509,8157,40333,1366109,v1
2020-10-17,Veneto,328,43,8740,2247,8369,35051,2135650,v1
2020-10-17,Campania,817,75,15690,499,14798,24443,751931,v1
2020-10-17,Toscana,344,50,9247,1189,8853,21896,903865,v1
2020-10-17,Liguria,364,38,3558,1633,3156,17745,373115,v1
2020-10-17,Lazio,1043,98,13237,1018,12096,23790,1123324,v1
2020-10-17,PA Trento,27,0,771,417,744,6797,260404,v1
2020-10-17,Valle d'Aosta,17,2,458,146,439,1738,33039,v1
2020-10-17,Marche,77,10,1862,992,1775,9254,280905,v1
2020-10-17,Calabria,58,5,994,104,931,2683,236388,v1
2020-10-17,Umbria,99,16,2130,92,2015,4415,249890,v1
2020-10-17,PA Bolzano,66,6,1444,293,1372,4648,201756,v1
2020-10-17,Abruzzo,169,13,2294,493,2112,5973,241046,v1
2020-10-17,Friuli Venezia Giulia,49,13,1939,359,1877,6260,474807,v1
2020-10-17,Basilicata,40,0,638,38,598,1226,87674,v1
2020-10-17,Sardegna,192,30,3188,172,2966,5866,226794,v1
2020-10-17,Lombardia,943,96,21625,17057,20586,123794,2471303,v1
2020-10-18,Toscana,385,55,9986,1194,9546,22802,917245,v1
2020-10-18,Liguria,402,39,3759,1636,3318,18115,376443,v1
2020-10-18,Molise,12,0,355,26,343,956,54367,v1
2020-10-18,Sicilia,493,70,6790,365,6227,12292,595469,v1
2020-10-18,Abruzzo,170,13,2513,494,2330,6194,244761,v1
2020-10-18,Veneto,378,44,9425,2256,9003,35851,2145935,v1
2020-10-18,Campania,849,78,16865,501,15938,25819,766187,v1
2020-10-18,Piemonte,780,55,9833,4198,8998,43990,859206,v1
2020-10-18,Emilia-Romagna,439,67,9163,4515,8657,40859,1375298,v1
2020-10-18,Lazio,1085,99,14380,1024,13196,24988,1146334,v1
2020-10-18,Puglia,377,36,5233,635,4820,11385,488758,v1
2020-10-18,Marche,88,13,2045,995,1944,9458,283447,v1
2020-10-18,PA Trento,38,0,801,417,763,6845,261234,v1
2020-10-18,Lombardia,1065,110,23294,17078,22119,126769,2502284,v1
2020-10-18,Friuli Venezia Giulia,56,14,2081,361,2011,6415,477102,v1
2020-10-18,Basilicata,43,0,680,39,637,1274,88624,v1
2020-10-18,Sardegna,208,29,3396,174,3159,6096,228705,v1
2020-10-18,PA Bolzano,67,7,1607,293,1533,4819,203735,v1
2020-10-18,Umbria,115,14,2431,92,2302,4742,253302,v1
2020-10-18,Calabria,61,5,1072,104,1006,2761,238747,v1
2020-10-18,Valle d'Aosta,20,2,528,146,506,1811,33399,v1
2020-10-19,Lazio,1130,111,15191,1033,13950,25927,1163907,v1
2020-10-19,Campania,884,85,18314,522,17345,27412,778882,v1
2020-10-19,Veneto,396,44,9845,2255,9405,36353,2150361,v1
2020-10-19,Emilia-Romagna,481,70,9670,4518,9119,41410,1383324,v1
2020-10-19,Sicilia,521,72,7019,368,6426,12654,598721,v1
2020-10-19,Puglia,397,38,5463,639,5028,11706,491204,v1
2020-10-19,Molise,12,0,393,26,381,994,55111,v1
2020-10-19,Liguria,436,34,3911,1641,3441,18438,378314,v1
2020-10-19,Toscana,449,62,10851,1206,10340,23788,927802,v1
2020-10-19,Piemonte,883,61,10607,4203,9663,44923,868770,v1
2020-10-19,Marche,97,16,2118,995,2005,9556,284664,v1
2020-10-19,Sardegna,210,33,3502,174,3259,6255,231011,v1
2020-10-19,Valle d'Aosta,26,4,658,146,628,1946,33852,v1
2020-10-19,Calabria,66,5,1170,104,1099,2869,240223,v1
2020-10-19,PA Bolzano,67,7,1690,294,1616,4904,205014,v1
2020-10-19,Lombardia,1136,113,24634,17084,23385,128456,2516861,v1
2020-10-19,Basilicata,51,1,698,39,646,1296,89021,v1
2020-10-19,Abruzzo,197,13,2669,494,2459,6353,246937,v1
2020-10-19,Friuli Venezia Giulia,62,13,2168,364,2093,6505,478383,v1
2020-10-19,PA Trento,44,0,863,418,819,6924,262752,v1
2020-10-19,Umbria,131,15,2569,93,2423,4909,254330,v1
2020-10-20,Lazio,1196,123,16333,1038,15014,27151,1185024,v1
2020-10-20,Toscana,475,72,11546,1208,10999,24600,939153,v1
2020-10-20,Molise,12,0,413,26,401,1020,55589,v1
2020-10-20,Puglia,432,39,5730,642,5259,12001,497031,v1
2020-10-20,Campania,946,91,19458,534,18421,28724,789087,v1
2020-10-20,Emilia-Romagna,531,78,10168,4523,9559,41917,1399873,v1
2020-10-20,Veneto,459,51,10256,2268,9746,36843,2158487,v1
2020-10-20,Umbria,150,20,2675,93,2505,5103,258701,v1
2020-10-20,Liguria,505,32,4484,1647,3947,19345,384376,v1
2020-10-20,Basilicata,51,1,713,39,661,1313,90136,v1
2020-10-20,Piemonte,1037,62,11882,4209,10783,46319,881788,v1
2020-10-20,PA Trento,45,1,764,418,718,7018,263606,v1
2020-10-20,Sicilia,542,77,7497,378,6878,13228,606852,v1
2020-10-20,Calabria,73,6,1252,104,1173,2963,242700,v1
2020-10-20,Lombardia,1268,123,26304,17103,24913,130479,2538587,v1
2020-10-20,PA Bolzano,96,7,1894,295,1791,5113,206833,v1
2020-10-20,Valle d'Aosta,36,5,725,146,684,2021,34435,v1
2020-10-20,Abruzzo,210,15,2845,495,2620,6534,250052,v1
2020-10-20,Friuli Venezia Giulia,65,14,1932,366,1853,6636,482298,v1
2020-10-20,Sardegna,226,34,3686,177,3426,6476,233027,v1
2020-10-20,Marche,99,19,2182,996,2064,9645,286546,v1
2020-10-21,Liguria,547,31,4621,1656,4043,19891,389326,v1
2020-10-21,Basilicata,48,4,775,39,723,1398,91337,v1
2020-10-21,Molise,9,1,425,26,415,1042,56882,v1
2020-10-21,Puglia,438,42,5991,644,5511,12325,502331,v1
2020-10-21,Piemonte,1111,74,13435,4216,12250,48118,895399,v1
2020-10-21,Emilia-Romagna,596,86,10800,4531,10118,42588,1417038,v1
2020-10-21,Veneto,439,56,11433,2282,10938,38265,2178114,v1
2020-10-21,Campania,996,85,21101,545,20020,30484,802965,v1
2020-10-21,Lazio,1226,129,17403,1054,16048,28370,1205529,v1
2020-10-21,Sicilia,565,83,7850,389,7202,13790,614264,v1
2020-10-21,Toscana,503,76,12239,1221,11660,25466,950782,v1
2020-10-21,Lombardia,1521,134,29890,17123,28235,134604,2575003,v1
2020-10-21,PA Bolzano,96,7,2080,296,1977,5302,208717,v1
2020-10-21,Umbria,152,20,2955,95,2783,5453,262392,v1
2020-10-21,Valle d'Aosta,42,5,831,146,784,2132,35990,v1
2020-10-21,Abruzzo,212,14,3091,500,2865,6786,253175,v1
2020-10-21,Friuli Venezia Giulia,76,16,2106,367,2014,6855,486925,v1
2020-10-21,PA Trento,48,2,848,420,798,7166,266366,v1
2020-10-21,Marche,115,19,2377,997,2243,9871,289086,v1
2020-10-21,Sardegna,236,36,3811,180,3539,6643,235250,v1
2020-10-21,Calabria,81,6,1380,105,1293,3099,245158,v1
2020-10-22,Lazio,1293,131,18531,1070,17107,29621,1227104,v1
2020-10-22,Toscana,524,82,13261,1229,12655,26611,962277,v1
2020-10-22,Molise,13,1,450,26,436,1070,57578,v1
2020-10-22,Puglia,448,50,6279,645,5781,12810,507982,v1
2020-10-22,Basilicata,48,4,828,42,776,1481,92593,v1
2020-10-22,Emilia-Romagna,636,86,11663,4537,10941,43477,1433217,v1
2020-10-22,Veneto,500,59,12608,2301,12049,39590,2192554,v1
2020-10-22,Campania,1037,94,22561,551,21430,32025,814966,v1
2020-10-22,Piemonte,1226,79,14780,4227,13475,49668,906964,v1
2020-10-22,Liguria,540,34,5066,1673,4492,20581,394365,v1
2020-10-22,Lombardia,1685,156,33518,17152,31677,138729,2610718,v1
2020-10-22,Marche,133,19,2624,998,2472,10192,292862,v1
2020-10-22,PA Trento,57,1,969,423,911,7319,267600,v1
2020-10-22,Sardegna,264,36,3993,181,3693,6886,238628,v1
2020-10-22,Abruzzo,208,16,3376,501,3152,7091,256324,v1
2020-10-22,Friuli Venezia Giulia,83,14,2225,368,2128,7075,492435,v1
2020-10-22,Umbria,171,22,3270,97,3077,5860,266398,v1
2020-10-22,PA Bolzano,106,8,2318,296,2204,5549,211011,v1
2020-10-22,Calabria,86,8,1537,105,1443,3286,248178,v1
2020-10-22,Sicilia,588,89,8540,397,7863,14586,621996,v1
2020-10-22,Valle d'Aosta,48,3,905,149,854,2219,36671,v1
2020-10-23,Sicilia,593,89,9136,408,8454,15316,630011,v1
2020-10-23,Toscana,574,82,14374,1237,13718,27901,973655,v1
2020-10-23,Lazio,1354,135,19821,1081,18332,31010,1249561,v1
2020-10-23,Campania,1090,98,24635,563,23447,34305,830767,v1
2020-10-23,Lombardia,2013,184,37950,17159,35753,143645,2647681,v1
2020-10-23,Liguria,598,33,5469,1680,4838,21359,399461,v1
2020-10-23,Piemonte,1362,84,16462,4236,15016,51700,919629,v1
2020-10-23,Puglia,479,52,6828,646,6297,13400,513235,v1
2020-10-23,Molise,13,1,494,26,480,1126,58164,v1
2020-10-23,Veneto,515,64,14034,2308,13455,41140,2208831,v1
2020-10-23,Basilicata,54,4,907,42,849,1570,94027,v1
2020-10-23,Sardegna,275,36,4286,181,3975,7235,242374,v1
2020-10-23,Valle d'Aosta,50,3,1001,149,948,2316,37111,v1
2020-10-23,Abruzzo,228,16,3529,503,3285,7325,259623,v1
2020-10-23,Friuli Venezia Giulia,88,19,2477,369,2370,7415,497736,v1
2020-10-23,Umbria,183,21,3630,100,3426,6307,269993,v1
2020-10-23,PA Trento,65,3,1129,423,1061,7526,271097,v1
2020-10-23,Marche,152,22,3049,1000,2875,10645,297179,v1
2020-10-23,Emilia-Romagna,657,86,12514,4547,11771,44365,1449195,v1
2020-10-23,PA Bolzano,106,8,2582,296,2468,5818,213835,v1
2020-10-23,Calabria,100,9,1695,105,1586,3445,251288,v1
2020-10-24,Toscana,640,87,15688,1248,14961,29427,987024,v1
2020-10-24,Lazio,1438,141,21405,1090,19826,32697,1272340,v1
2020-10-24,Veneto,548,68,15621,2317,15005,42869,2226292,v1
2020-10-24,Liguria,641,38,5760,1686,5081,22394,405575,v1
2020-10-24,Piemonte,1483,88,17843,4248,16272,53248,931476,v1
2020-10-24,Puglia,522,53,7398,656,6823,14031,518574,v1
2020-10-24,Molise,16,2,525,27,507,1192,58880,v1
2020-10-24,Lombardia,2153,213,42685,17210,40319,148601,2680430,v1
2020-10-24,Campania,1118,108,26303,571,25077,36023,843297,v1
2020-10-24,Valle d'Aosta,58,2,1093,152,1033,2428,37525,v1
2020-10-24,Emilia-Romagna,723,89,13642,4557,12830,45542,1466807,v1
2020-10-24,Calabria,100,10,1849,105,1739,3611,254634,v1
2020-10-24,Sicilia,606,90,9889,417,9193,16202,637158,v1
2020-10-24,PA Bolzano,133,12,2856,296,2711,6095,216044,v1
2020-10-24,Umbria,203,25,4021,102,3793,6832,273906,v1
2020-10-24,Sardegna,287,36,4586,184,4263,7564,246095,v1
2020-10-24,Marche,178,23,3299,1001,3098,10919,299892,v1
2020-10-24,Abruzzo,228,18,3742,503,3496,7700,263485,v1
2020-10-24,PA Trento,59,4,1256,424,1193,7688,273190,v1
2020-10-24,Friuli Venezia Giulia,100,16,2776,372,2660,7827,504257,v1
2020-10-24,Basilicata,53,5,945,44,887,1619,95241,v1
2020-10-25,Basilicata,53,5,1013,44,955,1696,96422,v1
2020-10-25,Umbria,215,29,4395,105,4151,7295,277303,v1
2020-10-25,Molise,20,2,550,28,528,1218,59395,v1
2020-10-25,Puglia,548,57,7872,663,7267,14546,522951,v1
2020-10-25,Piemonte,1601,94,19877,4259,18182,55535,944133,v1
2020-10-25,Emilia-Romagna,757,88,14828,4561,13983,46734,1476451,v1
2020-10-25,Veneto,585,71,16972,2329,16316,44337,2238353,v1
2020-10-25,Toscana,714,111,17320,1262,16495,31290,1000835,v1
2020-10-25,Sicilia,642,95,10555,428,9818,16897,642351,v1
2020-10-25,Campania,1151,113,28720,571,27456,38613,860203,v1
2020-10-25,Liguria,696,41,6036,1691,5299,23051,409770,v1
2020-10-25,Marche,178,23,3726,1003,3525,11440,303279,v1
2020-10-25,Calabria,106,10,2013,106,1897,3790,257594,v1
